CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.878236902919"
3, iterativefit, down_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.94514+x*(-2.98958+x*(41.2806+x*(-192.164+x*(409.277+x*(-405.075+x*150.939)))))"
3, iterativefit, down_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15310721719"
3, iterativefit, up_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11961858894"
3, iterativefit, up_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.897615132428"
3, iterativefit, up_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.989638+x*(-3.72387+x*(45.7731+x*(-204.903+x*(426.188+x*(-414.534+x*152.355)))))"
3, iterativefit, up_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15160770612"
3, iterativefit, down_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, -15, 0, "1.14111021043"
3, iterativefit, down_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.880832484804"
3, iterativefit, down_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.950121+x*(-3.05116+x*(41.4468+x*(-191.339+x*(404.695+x*(-398.032+x*147.452)))))"
3, iterativefit, down_jesAbsoluteScale, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.13851235011"
3, iterativefit, up_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, -15, 0, "1.0969503969"
3, iterativefit, up_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.947928561881"
3, iterativefit, up_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.10945+x*(-5.79283+x*(59.3289+x*(-247.739+x*(494.384+x*(-467.059+x*167.949)))))"
3, iterativefit, up_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.17699024018"
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, -15, 0, "1.18783857425"
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.838389085305"
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.862544+x*(-1.76512+x*(34.2159+x*(-170.775+x*(374.865+x*(-377.928+x*142.764)))))"
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15080094361"
3, iterativefit, up_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, -15, 0, "1.12263812387"
3, iterativefit, up_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.898461448358"
3, iterativefit, up_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.992715+x*(-3.79071+x*(46.2124+x*(-206.178+x*(428.934+x*(-418.438+x*154.538)))))"
3, iterativefit, up_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.17679578891"
3, iterativefit, down_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15342452529"
3, iterativefit, down_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.882441660171"
3, iterativefit, down_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.945785+x*(-2.8267+x*(38.972+x*(-181.233+x*(385.465+x*(-380.719+x*141.499)))))"
3, iterativefit, down_jesPileUpDataMC, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.14181760816"
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, -15, 0, "1.12620724146"
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.905851142893"
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.01125+x*(-4.12747+x*(48.5165+x*(-213.477+x*(439.477+x*(-424.387+x*155.124)))))"
3, iterativefit, up_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.1534454998"
3, iterativefit, down_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15045875242"
3, iterativefit, down_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.886331630718"
3, iterativefit, down_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.959747+x*(-3.14075+x*(41.3087+x*(-188.813+x*(397.565+x*(-390.189+x*144.424)))))"
3, iterativefit, down_jesPileUpPtBB, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.14124055201"
3, iterativefit, up_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, -15, 0, "1.13150170763"
3, iterativefit, up_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.886701847631"
3, iterativefit, up_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.947163+x*(-2.71377+x*(37.6145+x*(-174.596+x*(369.874+x*(-363.724+x*134.62)))))"
3, iterativefit, up_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.13326302564"
3, iterativefit, down_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, -15, 0, "1.13172462098"
3, iterativefit, down_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.878783650791"
3, iterativefit, down_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.954682+x*(-3.28987+x*(43.909+x*(-201.355+x*(423.433+x*(-414.142+x*152.552)))))"
3, iterativefit, down_jesPileUpPtEC1, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.11238477661"
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, -15, 0, "1.12122217048"
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.894797453418"
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.97686+x*(-3.39008+x*(42.7379+x*(-192.135+x*(399.605+x*(-388.208+x*142.494)))))"
3, iterativefit, up_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15201364689"
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15161796757"
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.883331760875"
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.956045+x*(-3.16395+x*(42.4453+x*(-195.698+x*(413.877+x*(-407.025+x*150.724)))))"
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.12718965991"
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, -15, 0, "1.13908674866"
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.884803283368"
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.960665+x*(-3.25539+x*(42.981+x*(-196.948+x*(415.086+x*(-407.386+x*150.702)))))"
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.14024925612"
3, iterativefit, down_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, -15, 0, "1.12238263636"
3, iterativefit, down_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.88721412399"
3, iterativefit, down_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.969304+x*(-3.4493+x*(44.4424+x*(-202.241+x*(425.151+x*(-417.201+x*154.556)))))"
3, iterativefit, down_jesRelativeFSR, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.1556890885"
3, iterativefit, up_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, -15, 0, "1.14554735116"
3, iterativefit, up_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.88575106756"
3, iterativefit, up_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.962343+x*(-3.27242+x*(42.9956+x*(-196.833+x*(414.985+x*(-407.588+x*150.888)))))"
3, iterativefit, up_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.1354575915"
3, iterativefit, down_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11479300647"
3, iterativefit, down_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.898512324112"
3, iterativefit, down_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.980622+x*(-3.35481+x*(41.699+x*(-186.351+x*(386.657+x*(-375.495+x*137.934)))))"
3, iterativefit, down_jesSinglePionECAL, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15075067353"
3, iterativefit, up_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, -15, 0, "1.14555543841"
3, iterativefit, up_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.886788893633"
3, iterativefit, up_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.969857+x*(-3.48618+x*(44.8739+x*(-204.579+x*(430.893+x*(-423.323+x*156.854)))))"
3, iterativefit, up_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.1414496698"
3, iterativefit, down_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11862876778"
3, iterativefit, down_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.904564971042"
3, iterativefit, down_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.993752+x*(-3.57022+x*(43.2181+x*(-191.569+x*(395.826+x*(-383.225+x*140.385)))))"
3, iterativefit, down_jesSinglePionHCAL, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15110038502"
3, iterativefit, up_jesTimePtEta, 2, 0.8, 1.6, 30, 40, -15, 0, "1.13104671439"
3, iterativefit, up_jesTimePtEta, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.883182592847"
3, iterativefit, up_jesTimePtEta, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.95422+x*(-3.10257+x*(41.7668+x*(-192.212+x*(405.211+x*(-397.18+x*146.665)))))"
3, iterativefit, up_jesTimePtEta, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.14292883731"
3, iterativefit, down_jesTimePtEta, 2, 0.8, 1.6, 30, 40, -15, 0, "1.13222416764"
3, iterativefit, down_jesTimePtEta, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.883803496995"
3, iterativefit, down_jesTimePtEta, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.9545+x*(-3.07614+x*(41.267+x*(-190.292+x*(402.719+x*(-396.396+x*146.954)))))"
3, iterativefit, down_jesTimePtEta, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.14277709791"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, -15, 0, "1.05039"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "1.03023"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.29023+x*(-8.66513+x*(76.7523+x*(-296.697+x*(561.814+x*(-510.232+x*177.815)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.18602"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, -15, 0, "1.23133"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.757994"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.667222+x*(1.58446+x*(13.7893+x*(-109.625+x*(278.21+x*(-300.863+x*118.411)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15172"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, -15, 0, "1.14385"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.902228"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.978146+x*(-3.21102+x*(41.6459+x*(-188.744+x*(391.688+x*(-376.317+x*135.071)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "0.784804"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, -15, 0, "1.12227"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.885123"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.996056+x*(-4.42446+x*(53.443+x*(-239.8+x*(503.899+x*(-498.072+x*187.218)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.48557"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15133"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.922078"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.03921+x*(-4.49002+x*(51.1599+x*(-222.231+x*(453.617+x*(-435.003+x*157.843)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.06816"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11402"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.87805"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.945174+x*(-3.0632+x*(43.2494+x*(-203.158+x*(434.547+x*(-431.133+x*161.043)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.22973"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15441"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.919538"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.04046+x*(-4.65451+x*(53.4662+x*(-235.07+x*(485.671+x*(-471.694+x*173.65)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.1954"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11098"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.880719"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.944242+x*(-2.9041+x*(40.9778+x*(-190.424+x*(402.648+x*(-394.548+x*145.261)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.10209"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18273"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.801609"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.767949+x*(0.306523+x*(12.4241+x*(-66.3865+x*(138.053+x*(-127.596+x*43.2273)))))"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.916881"
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, -15, 0, "1.17599563971"
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.80684138121"
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.783352+x*(0.00767587+x*(14.2795+x*(-71.5476+x*(143.766+x*(-128.935+x*42.3842)))))"
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.91350788529"
3, iterativefit, down_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, -15, 0, "1.19061896282"
3, iterativefit, down_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.809419483613"
3, iterativefit, down_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.796828+x*(-0.318368+x*(16.4306+x*(-78.0417+x*(154.827+x*(-138.958+x*45.9986)))))"
3, iterativefit, down_jesAbsoluteMPFBias, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.901150840514"
3, iterativefit, up_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, -15, 0, "1.17943458103"
3, iterativefit, up_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.799012986784"
3, iterativefit, up_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.768905+x*(0.197946+x*(13.1621+x*(-68.0411+x*(138.121+x*(-124.577+x*41.098)))))"
3, iterativefit, up_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.907489024685"
3, iterativefit, down_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18681107994"
3, iterativefit, down_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.807790410737"
3, iterativefit, down_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.793568+x*(-0.286583+x*(16.6217+x*(-80.5016+x*(162.55+x*(-148.596+x*50.2226)))))"
3, iterativefit, down_jesAbsoluteScale, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.908757138008"
3, iterativefit, up_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, -15, 0, "1.12824101933"
3, iterativefit, up_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.823907243747"
3, iterativefit, up_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.85432+x*(-1.71825+x*(28.0715+x*(-118.993+x*(221.599+x*(-189.217+x*60.2221)))))"
3, iterativefit, up_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.96442819679"
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, -15, 0, "1.21212023522"
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.805914495242"
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.793318+x*(-0.286919+x*(15.4161+x*(-69.9396+x*(131.575+x*(-110.99+x*33.9466)))))"
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.86496850249"
3, iterativefit, up_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18077242479"
3, iterativefit, up_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.797479356917"
3, iterativefit, up_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.766442+x*(0.233581+x*(12.7514+x*(-66.1859+x*(134.749+x*(-122.027+x*40.4841)))))"
3, iterativefit, up_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.924102307498"
3, iterativefit, down_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18078083996"
3, iterativefit, down_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.802848374258"
3, iterativefit, down_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.767663+x*(0.391199+x*(11.0228+x*(-59.6921+x*(123.686+x*(-113.169+x*37.7201)))))"
3, iterativefit, down_jesPileUpDataMC, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.903774229151"
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, -15, 0, "1.17496683053"
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.796117971014"
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.760775+x*(0.358867+x*(12.0089+x*(-64.356+x*(132.575+x*(-120.764+x*40.1749)))))"
3, iterativefit, up_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.918177999771"
3, iterativefit, down_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18389511084"
3, iterativefit, down_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.793341522567"
3, iterativefit, down_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.751461+x*(0.555795+x*(10.7099+x*(-61.1008+x*(129.971+x*(-121.523+x*41.4107)))))"
3, iterativefit, down_jesPileUpPtBB, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.907733785828"
3, iterativefit, up_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, -15, 0, "1.12548187443"
3, iterativefit, up_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.835952205785"
3, iterativefit, up_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.879999+x*(-2.12959+x*(30.9374+x*(-129.573+x*(241.53+x*(-207.085+x*66.2627)))))"
3, iterativefit, up_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.965046521339"
3, iterativefit, down_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, -15, 0, "1.21905449047"
3, iterativefit, down_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.797948747775"
3, iterativefit, down_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.793098+x*(-0.57785+x*(18.563+x*(-81.961+x*(152.551+x*(-128+x*39.139)))))"
3, iterativefit, down_jesPileUpPtEC1, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.865143012276"
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, -15, 0, "1.16888705812"
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.810389760288"
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.800407+x*(-0.444703+x*(18.3332+x*(-87.372+x*(173.671+x*(-156.035+x*51.8557)))))"
3, iterativefit, up_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.922280874836"
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, -15, 0, "1.19226766097"
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.809653589728"
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.781432+x*(0.238677+x*(10.7434+x*(-53.417+x*(103.798+x*(-89.033+x*27.4915)))))"
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.896020589925"
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18344418097"
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.809483763336"
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.78171+x*(0.222891+x*(10.9013+x*(-54.0614+x*(104.54+x*(-88.8986+x*27.1085)))))"
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.903198332984"
3, iterativefit, down_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18312937604"
3, iterativefit, down_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.804093494927"
3, iterativefit, down_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.774959+x*(0.189348+x*(12.7843+x*(-65.804+x*(133.204+x*(-119.903+x*39.4985)))))"
3, iterativefit, down_jesRelativeFSR, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.91456657693"
3, iterativefit, up_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, -15, 0, "1.19026041656"
3, iterativefit, up_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.807816759719"
3, iterativefit, up_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.787296+x*(-0.0354019+x*(13.5313+x*(-65.4048+x*(128.657+x*(-113.554+x*36.6981)))))"
3, iterativefit, up_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.897969533835"
3, iterativefit, down_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, -15, 0, "1.17897123346"
3, iterativefit, down_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.800802459254"
3, iterativefit, down_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.773488+x*(0.0931571+x*(14.3327+x*(-73.3813+x*(149.228+x*(-135.372+x*45.1215)))))"
3, iterativefit, down_jesSinglePionECAL, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.923820834577"
3, iterativefit, up_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18921501836"
3, iterativefit, up_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.809819779443"
3, iterativefit, up_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.797807+x*(-0.333873+x*(16.531+x*(-79.1203+x*(158.945+x*(-144.905+x*48.8738)))))"
3, iterativefit, up_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.901507998434"
3, iterativefit, down_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18079306013"
3, iterativefit, down_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.803736369564"
3, iterativefit, down_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.775099+x*(0.157958+x*(13.346+x*(-68.4679+x*(138.296+x*(-124.073+x*40.689)))))"
3, iterativefit, down_jesSinglePionHCAL, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.910348641024"
3, iterativefit, up_jesTimePtEta, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18976483408"
3, iterativefit, up_jesTimePtEta, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.802580564882"
3, iterativefit, up_jesTimePtEta, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.771619+x*(0.285921+x*(11.1938+x*(-57.2717+x*(114.005+x*(-100.545+x*32.2527)))))"
3, iterativefit, up_jesTimePtEta, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.912968675246"
